@relation PD_11Clusters

@attribute 'Jitter(\%)' numeric
@attribute Jitter(Abs) numeric
@attribute Jitter:RAP numeric
@attribute Jitter:PPQ5 numeric
@attribute Jitter:DDP numeric
@attribute Shimmer numeric
@attribute Shimmer(dB) numeric
@attribute Shimmer:APQ3 numeric
@attribute Shimmer:APQ5 numeric
@attribute Shimmer:APQ11 numeric
@attribute Shimmer:DDA numeric
@attribute NHR numeric
@attribute HNR numeric
@attribute RPDE numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute output numeric

@data
1.237413,0.27697,0.430307,1.514325,1.09342,1.00901,1.855593,0.963756,1.230343,1.589361,0.897517,1.889497,12.43121,1.249983,1.694837,1.220241,4
1.272043,0.949643,0.764595,0.771432,1.630046,1.831494,2.302606,1.04766,0.505509,1.84074,1.439806,1.065256,15.545466,2.200047,1.690024,1.593136,7
1.025036,1.57132,1.937578,1.852695,1.646374,1.307253,2.33144,1.569512,1.114255,1.293278,1.007345,1.741116,11.261726,2.434379,1.931087,1.851301,4
1.023114,1.344656,0.966986,1.203192,1.564961,1.110756,1.196269,0.729835,1.655971,0.578652,1.872081,1.889995,12.049915,1.191707,1.632025,1.764374,4
0.792506,1.47963,1.213934,0.888891,1.42373,1.482753,2.322441,1.320231,1.388148,0.997929,1.456436,0.528662,16.379301,1.301896,1.187821,2.144243,5
1.760277,0.711732,1.160185,1.278677,0.657371,1.469006,1.549457,1.578679,1.218546,0.764032,1.74827,0.520248,13.014298,1.045765,1.611381,1.475824,4
1.272365,1.484679,1.10145,1.431294,1.898744,1.61107,1.834869,1.218675,1.524016,1.012279,1.43529,0.780087,18.358772,1.853274,2.541177,1.212098,5
1.379105,1.132249,1.51268,1.862628,0.866112,1.45747,1.820064,0.984235,1.331667,1.148667,0.996012,1.862285,13.398734,2.396424,2.002415,2.025555,4
0.937464,0.618032,1.087994,1.628752,1.647342,0.949439,0.571465,0.940731,0.624767,0.710712,-0.057613,1.817047,24.698723,1.403682,1.96884,1.038255,3
0.435255,0.466028,0.970942,1.366753,0.652197,1.630742,1.376875,0.777892,1.798924,1.617079,1.324532,0.882825,17.833212,1.678602,2.277338,0.90238,5
0.692141,0.867391,1.157529,1.697365,0.81197,0.814526,1.349868,0.725215,1.073824,1.261451,1.0176,1.141348,17.783548,2.129462,1.519029,1.572738,5
0.874886,1.93516,1.446178,0.942505,1.071747,1.358492,1.769609,1.542295,1.522801,0.563706,1.296265,0.099384,22.129156,1.360721,2.255511,1.377248,2
1.184522,1.054594,1.630437,1.465523,1.148841,1.973034,2.029974,1.603438,1.490277,1.056664,1.600314,1.567976,15.020257,1.667968,1.472474,1.672689,7
1.531938,1.640974,0.891046,0.6781,1.758294,1.531781,2.169262,1.935197,1.889795,1.108348,2.042413,1.073812,15.573698,2.41264,2.110998,1.257847,7
1.330812,0.640459,1.630298,1.634819,0.670315,1.087922,2.008312,1.72661,1.699467,1.865457,0.591679,0.236257,17.632255,1.639233,1.19441,0.484971,5
0.442385,1.238325,1.632288,1.171364,1.349447,1.30298,1.421438,1.3728,1.970156,1.555125,1.464958,-0.676709,22.012926,1.042245,2.091201,1.408906,2
1.080945,1.065258,0.525682,0.966656,1.390165,1.471737,1.174282,0.789472,1.034758,0.783825,1.074219,1.40731,24.183953,1.376489,2.048281,1.726569,11
0.343755,-0.299351,0.254779,0.947332,0.824268,1.333035,1.623451,1.254617,1.208123,0.908004,0.984178,-0.598104,19.370738,1.938125,1.768299,0.005308,5
0.30292,0.892397,0.724783,0.448987,0.56132,0.858488,0.947302,1.284332,1.356692,1.124701,0.50256,-0.355877,20.424913,2.020093,1.689396,0.725345,2
0.515131,0.259101,0.698358,1.636994,1.033544,0.646451,1.827477,1.23806,0.700858,1.148444,0.780486,0.239528,16.523839,2.03249,1.597633,1.541865,5
0.284018,-0.867225,-0.116183,0.81313,1.258001,0.916839,2.080796,0.830557,0.869706,0.186944,1.07758,-1.996536,22.447736,0.265181,1.35024,0.821216,11
0.696672,1.259997,1.276014,1.890105,1.420128,0.410122,0.842597,0.152508,0.905727,0.469228,0.652158,1.356406,24.841574,1.885618,2.683089,1.523022,11
0.623224,1.121593,1.284998,1.83612,1.417071,0.834105,1.933977,0.294556,-0.266399,1.050967,0.356036,0.933311,16.559048,1.901755,1.1836,1.395296,7
1.134009,0.85217,0.56976,1.424679,1.138888,0.805068,1.595537,1.799982,1.397563,0.482056,1.530646,0.851107,20.876973,1.203369,1.760324,0.278708,2
0.417938,0.560581,0.330245,0.049915,0.274414,0.573489,0.94109,1.548815,1.51013,0.845643,0.812913,-1.266929,21.776494,1.395588,1.548304,0.433359,2
1.683214,0.674497,-0.058634,1.124573,-0.15414,1.358059,1.920423,1.051068,1.367055,0.528871,1.177248,1.644193,11.703985,1.43652,1.932808,0.894875,4
1.63696,0.368732,-0.265074,1.010164,0.703799,1.372984,1.818655,0.951605,1.083862,1.037103,0.994178,-0.372635,21.469615,0.731903,1.821554,1.397918,2
0.839774,0.736249,0.412459,0.515374,1.195374,0.903474,0.682281,0.391241,-0.506504,1.270419,0.049575,-0.696666,15.255061,2.083471,1.946952,1.037264,7
1.512765,1.269383,1.650661,1.234409,0.676376,1.22801,1.965587,0.976514,1.394424,1.256081,1.358294,-0.453874,15.988897,1.489738,2.08212,1.029327,7
1.737024,1.083216,1.051504,0.872996,0.655289,1.927246,1.113052,0.981555,1.273615,1.091354,1.471588,0.747797,18.902366,1.656669,2.503496,0.834219,5
1.179108,1.008391,0.931484,1.291134,1.418262,1.665377,2.592612,1.499134,1.37982,1.698406,1.842327,1.317822,12.469275,1.090245,1.848557,1.191753,4
1.476391,1.330647,1.566211,1.089467,1.495504,1.885156,1.998031,1.212756,1.270116,0.744383,1.229292,1.228282,14.853996,1.286121,2.195554,1.688129,7
0.432664,0.550783,0.603078,-0.098194,0.846745,0.978843,0.375982,0.057443,1.001376,0.97103,0.369432,1.67505,20.850597,2.175109,2.025136,0.338794,2
1.614476,1.717955,1.282827,1.43714,1.658979,1.379552,2.856266,1.827621,1.702347,1.368859,1.675342,1.452714,12.265141,1.226923,2.50131,1.659868,4
1.14649,0.988818,1.126958,1.091179,1.288991,1.520024,1.509752,0.874216,1.549958,1.185441,1.230195,0.969117,18.014656,2.060583,2.250617,1.359702,5
1.353037,0.541329,0.901891,1.604276,1.906123,1.052662,1.313508,0.666319,0.995482,1.739755,0.304593,0.142308,27.208694,0.701004,1.76748,1.506566,3
0.951695,1.339238,1.214809,0.89279,1.257541,0.727053,1.094398,1.799053,-0.198123,0.059875,0.42056,-1.884913,24.879739,1.423617,2.038969,0.456722,11
0.760131,1.117539,0.809208,1.073044,1.632408,1.298041,1.897979,1.03711,1.798389,0.932138,1.265657,1.590267,21.645969,1.530044,2.286747,2.03337,2
0.744088,0.468554,1.716792,1.28835,1.547552,1.883051,1.450694,1.294803,0.885282,-0.049534,1.799005,1.00925,19.255465,1.241099,2.31158,1.64608,5
1.246848,0.75192,0.801194,0.821467,0.470578,0.450133,0.130507,0.495651,1.28911,0.276987,1.310376,-1.439583,31.5861,1.227627,1.808181,0.86924,6
1.132511,1.208746,1.486749,1.348615,0.74059,1.340018,0.991106,1.551703,1.043058,0.73814,1.380239,1.509084,21.45054,0.626696,2.080464,1.404553,2
0.712013,1.503742,1.875372,1.194667,1.516193,0.675944,2.54484,1.263289,1.674812,0.900904,1.578497,0.970366,15.890803,1.738469,2.546957,0.974905,7
1.148758,0.914875,0.59932,0.851558,0.279195,0.754704,0.04068,0.163019,1.223273,0.646354,0.385135,-1.642255,21.656121,1.678625,1.802515,1.898529,2
1.116657,0.984307,1.00995,1.089758,0.582437,1.159583,1.413231,0.820194,0.949243,1.501079,1.060062,1.631101,18.825302,1.404908,1.699525,1.370371,5
0.836207,1.556895,0.756239,0.102776,1.531574,1.031691,1.852949,1.471281,1.419668,1.290367,1.528988,0.254006,18.448718,1.199978,1.99304,0.291623,5
0.988984,0.276834,1.752313,1.580326,1.077438,1.375678,1.876723,1.241307,1.110173,1.174455,1.189227,1.535112,18.650392,2.103715,2.358036,1.688847,5
1.628653,0.207821,0.460954,0.98355,-0.020016,0.098514,1.329017,1.455377,0.968197,0.514641,0.939477,0.42362,19.830094,1.218711,1.698251,1.024759,5
1.467481,1.081773,1.425876,0.948157,1.803106,1.054721,1.804265,1.209543,1.356384,0.125435,1.019231,0.454931,18.095128,0.714985,1.782226,0.91381,5
-0.548943,0.826983,0.859376,0.053874,0.077044,1.696125,1.849613,1.07632,1.454044,0.142857,0.552528,-0.193541,19.524752,1.405031,1.133389,0.731016,5
0.901999,0.401461,0.024488,0.311153,0.912203,0.96199,1.412063,1.384248,1.22,1.415768,1.220531,0.086052,12.497829,1.457015,1.815282,1.205354,4
0.176677,-0.111065,-0.510741,0.861081,1.702652,1.212247,1.0892,1.268189,1.033298,0.142212,1.330053,-0.861846,18.258153,1.188899,2.134646,0.106967,5
1.496184,1.819277,1.482657,1.027804,1.056341,1.665399,2.38103,1.481117,1.643583,1.725912,1.380931,0.943429,16.108503,0.532295,2.156448,1.837122,7
1.263286,1.743508,0.663899,1.119236,1.271633,0.809679,2.187231,1.228013,1.508219,0.760405,1.760413,1.562962,12.694371,1.707419,1.658484,1.629332,4
1.206799,1.678478,0.924169,1.830558,0.413283,1.43838,1.200662,1.442905,1.226528,1.282,1.060548,0.583462,19.118187,1.790981,2.243479,0.672365,5
1.265394,0.939223,0.442031,0.774461,1.732246,1.416639,1.21186,0.48649,0.187122,0.861016,1.02034,1.11913,19.043838,1.732327,1.867515,0.437852,5
1.09889,0.118694,0.792157,1.475291,1.688344,0.660882,1.421133,0.931746,1.803697,0.881601,1.134922,0.211351,15.472598,1.394027,1.172094,0.833642,7
0.273106,0.368555,0.755335,0.711505,-0.008043,0.802515,1.526338,1.104463,1.69597,0.829731,1.08965,1.006419,18.928934,1.489702,2.034206,0.316209,5
1.170744,0.676528,1.203384,0.861271,1.082471,1.773728,0.304769,1.10971,1.350851,0.311274,0.298002,-2.099438,27.675679,0.852246,1.970285,0.765559,3
0.680708,1.334808,0.941201,0.858775,1.744464,1.75419,1.767111,1.668307,1.668761,1.575333,1.165739,1.101438,19.345618,1.017797,1.878388,1.444335,5
1.229094,1.205074,1.257587,0.943893,1.892259,1.540296,1.762378,1.175834,1.525032,1.471536,1.799426,0.395515,16.144136,1.090738,1.651961,2.002139,7
0.854425,1.029852,0.893832,1.099817,0.311201,0.622353,1.704063,0.408686,1.185284,0.54028,0.588785,-0.136069,31.511807,1.29839,1.429362,1.733118,6
0.994562,1.682606,1.47576,0.772139,1.093199,0.818821,1.474098,1.351676,1.845196,1.020714,1.888123,-0.291935,21.564493,1.840185,2.274754,1.994212,2
1.114636,1.101759,0.42685,1.783923,1.52386,1.571837,1.539532,1.343989,1.144977,1.705459,1.661344,1.233165,21.032833,0.781881,1.683173,0.751362,2
1.593645,0.607084,0.757692,0.746715,0.87196,1.068257,1.928065,0.909888,0.972804,1.653685,1.849712,-1.476854,21.867661,1.625681,1.631121,1.66819,2
0.600685,0.606146,0.577822,0.681055,1.056586,0.468654,0.925981,1.133754,0.757638,-0.642112,0.76773,-3.633427,35.012091,0.326471,2.439751,-0.418451,9
0.208361,1.703797,1.619954,1.042819,0.995612,1.164092,1.954417,1.052173,1.100044,1.31668,1.220368,-0.139214,19.170203,1.905083,1.988075,2.02456,5
1.417213,0.290496,0.772705,-0.120625,0.615656,1.020572,1.70781,1.355465,0.68335,1.051632,1.772462,0.194834,19.638954,1.504423,1.754308,1.105279,5
1.079465,1.716161,1.825206,1.19382,1.435648,0.895973,1.814931,0.934751,1.782022,0.635472,1.183245,0.236938,14.750078,1.305242,1.993466,1.015439,7
0.317214,0.048377,1.526952,0.240417,0.290121,0.788854,0.700628,1.952007,1.463778,0.957679,1.532685,-1.581728,21.258671,1.213765,1.456927,1.08619,2
0.444964,1.332494,1.739282,1.52164,0.623212,0.954565,1.139235,0.957361,1.06403,1.787259,1.595244,0.046204,27.485195,1.920847,2.30888,0.052613,3
-0.42664,0.552898,0.883102,0.116886,0.599769,1.251299,1.664122,0.338008,0.735564,1.421452,0.512443,-1.444107,21.484248,0.948138,1.946664,1.168248,2
0.66716,1.159118,1.284722,1.489827,1.005491,1.216675,0.788761,0.483299,0.45255,0.987502,0.840076,0.980201,14.513282,1.709038,1.451186,1.14377,7
1.290674,0.654297,1.343934,1.351083,0.92416,1.289016,1.962528,1.502073,1.466638,1.737703,1.262353,1.880541,18.612219,1.406905,1.185231,0.315217,5
1.357513,1.365361,0.763422,0.392536,0.208241,0.900223,1.43155,0.893326,1.663971,1.07808,1.451592,1.525224,28.244109,1.352464,1.899857,1.334375,3
1.2761,1.1506,1.12569,1.93449,1.815441,1.231788,2.814664,1.813611,1.015033,0.989347,1.849359,1.166619,8.451769,1.662454,2.165607,1.399464,1
0.598684,1.360934,0.219449,0.42082,1.132481,1.521501,1.309106,1.635022,1.134984,0.79351,0.931056,1.146089,15.806385,1.819076,1.62368,1.273749,7
0.773622,0.770547,1.574844,0.458003,0.625882,1.365285,1.649908,1.189474,0.218584,1.098269,0.546473,0.026479,18.481291,1.355404,1.83418,1.316701,5
-0.507905,1.544847,0.318232,0.303448,-0.121503,0.668332,0.508161,0.85332,0.259376,0.480549,1.122632,0.223057,14.288987,1.473938,1.646674,1.493636,7
1.562346,1.596711,1.966268,1.626642,1.045212,1.180744,1.301104,1.479711,1.138377,1.529119,1.318998,0.870386,18.105055,1.08348,1.56363,1.889053,5
1.011066,1.630509,1.728871,1.176051,1.90089,1.353576,1.526983,1.30433,0.874353,0.292156,1.681741,1.055417,16.824426,2.24767,2.749633,1.288162,5
1.288381,1.416633,0.612883,1.528175,0.957237,1.749384,2.189461,1.338375,1.102832,1.033043,1.279389,0.817999,22.312663,1.974213,1.597938,1.293027,2
0.613039,0.993123,1.355586,-0.094798,1.734491,0.857655,1.14616,0.867168,1.121882,1.439631,0.647895,1.443118,18.789379,1.62949,2.084275,1.44415,5
1.083036,0.953057,1.426132,1.29369,1.972835,1.749231,1.100198,1.596045,0.62022,0.675994,0.624027,1.1873,18.823147,1.449311,1.164251,1.138921,5
1.561894,1.2832,0.519968,1.133262,0.903235,0.868094,1.842736,0.877081,1.292129,1.238352,1.397903,-0.739229,23.887163,1.26191,2.047403,0.494633,11
1.33882,1.098197,1.818187,0.858353,0.849774,1.705184,1.175283,0.985266,1.093086,0.823918,1.219187,0.889883,15.910508,1.357903,1.851797,1.061544,7
0.534233,1.139017,1.428624,1.311715,0.628929,0.50902,1.311092,0.54754,-0.274703,1.13829,-0.046136,-1.153658,30.742937,1.817857,1.189769,1.00864,6
1.5061,1.632374,1.493295,1.537868,1.450343,2.013616,2.447349,1.65478,1.511101,1.476061,2.140173,0.63495,16.39242,1.213465,1.701389,1.993837,7
1.427663,0.308819,0.605492,0.928852,0.49566,1.175396,1.650635,1.217555,1.184519,1.587804,1.714946,-0.961684,25.236947,1.716828,1.662425,1.85156,11
0.613695,1.679038,1.412408,0.669906,1.666186,0.471333,0.934083,1.458254,0.979072,0.321028,1.035637,1.381986,18.303809,1.403261,2.023151,1.593326,5
1.37451,1.797637,0.699961,0.935486,1.00117,0.087651,0.735603,0.521577,0.848679,1.272334,1.68098,0.830201,26.625421,0.974674,1.333876,0.900549,3
1.088763,1.219783,1.25397,0.578121,0.429875,0.761274,1.661109,1.508659,1.794834,1.317435,1.161843,0.381556,23.756647,0.944004,2.067593,1.664059,11
0.559864,1.607056,0.513003,0.789293,0.70558,0.85196,1.087298,1.280314,1.028519,0.738648,1.331331,1.642429,21.03129,1.494553,1.550612,1.410755,2
0.84989,0.775987,1.244028,1.008689,1.259945,0.877973,1.625207,1.233251,1.351806,0.725749,1.46025,0.003113,19.306445,0.948671,1.679255,2.208193,5
0.478871,1.065204,1.141878,-0.093927,0.670778,1.672602,1.809161,1.206427,1.446381,1.634533,1.872781,1.474588,24.744033,0.71809,2.142901,0.20798,11
1.019156,1.154238,0.955358,1.725655,0.713775,1.260975,1.347917,0.898975,1.105406,0.347343,0.598985,0.359967,25.072079,0.201115,1.572556,1.458307,11
0.467363,1.273906,0.430624,1.267903,0.049162,0.741575,1.992723,1.182665,0.829458,0.80487,0.125486,-1.287537,14.999341,1.091568,1.770631,2.13526,7
1.508292,0.279083,-0.064302,0.41745,0.547916,1.441834,1.166924,0.980322,1.166599,1.278286,0.80497,1.781684,18.844737,1.572741,1.574561,0.990773,5
-0.18178,0.850455,0.15575,0.685852,1.293798,1.206649,0.505262,1.399193,0.461513,0.023388,1.035684,1.151306,25.480076,0.561994,1.417683,1.458614,3
0.568171,0.275129,0.949427,1.971947,1.227447,1.509778,1.259379,1.226909,1.164781,1.512629,1.463564,0.384294,11.490266,2.112516,2.429929,0.181122,4
0.396272,0.490407,0.802185,0.580607,0.50953,0.20997,1.916317,0.668713,1.684468,1.729534,1.429925,1.082186,15.368599,2.331856,1.63808,2.206465,7
0.944609,1.812013,1.296614,0.211555,1.091794,0.740476,1.614629,0.561103,1.306628,0.827927,0.875024,-0.419717,16.164445,0.775066,2.148611,1.06755,5
1.599152,0.707655,1.119071,0.758363,0.985319,0.841734,1.566542,1.659895,0.888531,1.107475,1.723037,-0.606565,19.17745,2.207207,1.281869,2.148694,5
0.313863,0.327211,0.792924,0.831046,0.604246,1.158753,0.679877,1.197922,1.213398,1.188546,1.85549,0.745853,18.917431,0.698224,1.621537,0.509506,5
1.531906,1.19826,1.207907,1.57854,1.353892,1.003216,1.094559,1.703297,1.094188,0.667519,1.42807,1.149377,19.392893,2.212102,2.105884,1.899342,5
1.062365,1.541868,0.775335,1.267311,1.622541,0.803869,1.791582,1.859091,0.894728,1.668067,1.69363,1.243349,25.872982,0.485584,1.929666,-0.089452,3
1.573411,0.303415,1.488818,0.054323,0.818364,0.829795,1.570746,1.145551,1.509379,1.420108,1.138792,-1.363143,24.083307,1.54911,1.858687,1.244929,11
0.702631,0.925657,0.277428,1.051088,0.938531,1.208903,0.908276,0.745102,0.498313,0.784199,0.958392,-0.434268,27.314544,1.283607,1.30916,-0.328576,3
1.330984,0.942047,1.436883,-0.094281,0.733824,0.640323,1.830383,1.344651,0.87413,1.36145,1.494231,1.117289,21.339698,1.342276,1.392792,-0.140177,2
1.199041,0.948596,1.504152,1.642755,1.018878,1.217367,1.560168,1.307014,1.024566,1.497867,1.709636,1.055632,18.553463,1.609877,2.278496,0.941122,5
0.188185,1.324548,0.507837,1.100661,1.504848,-0.193229,-0.25517,0.580864,0.283305,1.215491,0.712729,-3.764751,28.430874,0.940282,1.497672,-0.177187,3
1.492599,0.987548,1.080764,0.545663,0.987203,1.536745,0.807527,0.805037,1.039929,1.28972,1.078058,-5.815343,35.700345,1.499123,2.241429,1.538688,9
0.058957,0.536473,0.078555,-0.314102,0.037393,1.027374,0.690486,1.158662,1.215066,1.055537,1.27781,-0.832123,31.450034,1.110819,1.535981,-0.354972,6
1.264495,1.091616,1.332137,0.848336,1.161958,0.96601,1.754754,1.493736,0.42521,0.34646,1.135946,0.192705,28.457123,1.90603,2.128017,1.759706,3
0.93901,0.098722,1.650137,-0.131134,0.477452,0.240208,1.825634,0.689032,1.540826,0.938994,0.181875,1.276805,32.023497,1.458141,1.826483,1.057426,6
0.714886,1.206341,0.977559,0.721137,1.434564,1.588094,1.307904,1.294613,1.019176,-0.115501,0.438489,0.494514,23.84268,1.645876,1.953433,1.023497,11
-0.213056,0.777974,0.09765,0.704992,-0.275355,1.433655,2.854126,1.582497,1.72524,1.641885,2.04644,1.456815,10.980367,2.20528,2.668377,1.144804,4
-0.07082,1.420504,0.312203,0.438916,1.305759,1.350997,1.682305,1.479586,1.585329,0.905588,1.162057,-2.010869,24.762126,1.947802,2.074592,1.701075,11
0.826643,0.795855,1.15938,1.399274,1.93133,1.286796,0.834898,1.609741,1.071112,0.263505,1.057234,0.641325,25.155215,1.51693,1.198883,1.072639,11
1.302948,1.539299,1.241628,0.436016,1.064565,0.977237,1.306203,1.302634,1.091119,1.429084,1.83764,1.189665,21.353852,0.807941,1.728035,0.125092,2
0.125206,0.397407,0.707967,0.027624,1.495223,0.406203,2.179359,1.777762,1.23119,1.478213,0.972156,1.221448,13.718794,1.532992,2.05079,2.054822,4
0.717179,0.011361,0.601415,0.753188,0.920984,2.033017,2.126081,1.435981,1.548851,1.633297,2.035192,1.101644,19.284761,1.230484,1.976198,1.702284,2
0.281934,0.378049,0.355459,1.439443,0.605582,1.497073,1.210657,1.145836,1.149479,1.224958,0.736579,-3.726893,27.554676,2.089384,1.723384,1.696325,3
1.573097,1.719702,1.65006,1.655494,1.942373,1.934793,4.060719,1.904025,1.597607,1.60115,2.229138,1.757271,9.187408,1.761503,1.75645,1.374083,1
0.158704,1.117853,-0.025305,-0.532244,0.515036,0.029561,0.034772,0.104953,0.012688,0.504968,1.581374,-2.669803,19.029229,1.453218,1.737337,0.751364,5
-0.321983,1.071249,0.227009,0.705634,1.727484,1.761472,1.645959,0.488546,0.69822,0.459638,1.042154,0.540127,18.013882,0.363674,2.5626,1.710202,5
1.822767,1.340578,1.653413,1.044286,1.413832,1.737817,1.525733,1.084077,1.107387,0.059938,1.878478,1.061109,15.215597,1.262065,1.802948,1.491807,7
1.466465,1.430808,1.106928,1.217286,1.110251,1.699509,1.848441,1.775324,1.723714,0.956441,1.862079,1.500681,15.726522,1.914493,1.985376,1.073294,7
0.122046,0.638479,0.420045,0.369749,0.821227,1.029238,1.310525,1.706243,0.946902,0.817489,1.491828,-3.713019,24.785446,1.99097,1.849193,1.531766,11
0.726438,1.671575,0.204659,1.000605,0.589079,0.748756,1.660259,1.082927,0.989296,1.685331,0.656173,0.878338,21.091992,2.32091,1.80058,1.673354,2
1.112051,1.234726,1.036825,1.217529,0.999171,1.350503,1.844696,1.10141,1.52231,0.586132,0.849954,-0.051833,17.92911,2.312157,1.621279,1.398191,5
1.04389,1.370181,0.530875,0.489071,0.464454,1.046757,1.123713,0.622202,1.548864,1.177917,0.754312,-1.571454,23.660269,0.428543,1.954176,1.196473,11
0.949071,1.205839,1.327366,1.192995,1.501704,0.032395,1.141724,1.485629,0.57648,-0.00848,1.36197,-1.955149,35.869547,1.181575,1.976591,1.238732,9
1.368116,1.147372,1.670277,1.156442,1.81116,1.096158,0.838047,0.695078,1.385616,1.310818,1.102283,1.370005,27.270601,0.678009,2.041205,0.909241,3
1.341515,1.079879,0.660997,0.916496,0.502083,1.020105,1.770351,-0.1698,0.403105,1.301236,0.038011,0.336583,24.671976,2.546814,1.255514,1.162847,11
1.355744,1.175754,0.326796,1.070133,0.818743,1.706846,1.618416,1.506139,1.095015,1.510141,1.210648,1.148448,19.025593,1.000905,1.789889,0.836952,5
1.295587,1.585,1.438265,1.513888,1.160053,0.467621,0.549522,0.318529,0.062504,0.443203,0.341128,1.266083,24.74159,1.332726,1.983682,0.749154,11
0.422243,0.197911,1.743722,1.92415,1.522251,1.295608,1.616332,1.215104,0.788943,0.408459,1.494551,1.062799,28.5441,0.839591,0.907872,0.742846,3
0.847274,0.799225,0.493961,-0.024892,0.260905,-0.969588,1.587735,0.111838,-0.169429,0.909427,0.747747,-2.225275,34.618958,-0.353982,0.891175,0.307925,9
0.992943,0.825415,1.375344,1.201193,1.355471,-1.47746,0.367521,0.961488,-0.754806,-2.236839,-0.010051,0.065277,32.766781,1.898794,1.023394,0.22556,6
0.773362,0.574316,0.266226,0.322019,1.155411,1.881041,0.632416,-0.279034,0.03016,0.7342,0.389829,0.547855,32.666457,2.077869,1.28732,0.792477,6
0.569258,0.066761,-0.055977,1.02001,0.403182,1.047856,1.203517,1.938067,0.024295,1.208855,-0.08944,1.014478,28.089594,1.064903,1.329984,1.134742,3
0.305043,-1.102862,-0.180539,0.328367,1.034612,-1.062031,1.367426,-0.746186,-0.989239,-0.046713,0.583612,0.169843,32.58389,1.731519,1.243601,0.819441,6
0.740626,-0.258506,-1.209968,1.238888,0.289725,0.324095,1.930102,0.973629,0.715607,1.279071,0.851603,0.0889,31.944332,1.515257,1.399054,0.743757,6
1.80209,0.316063,1.224887,0.896447,1.757121,0.484775,0.702192,0.654623,0.491511,1.376145,1.364271,0.761204,14.776413,1.447472,2.040311,1.344768,7
-0.380028,1.498426,0.866342,1.49085,0.647623,0.186881,0.896584,-0.402256,1.633427,0.18296,0.239111,-0.302975,37.536263,1.075137,0.793635,1.078369,9
0.86924,0.269162,-0.418545,0.970944,1.273281,1.134591,1.324193,0.462414,1.118258,0.82998,0.416958,-1.151576,35.451032,1.126246,2.072056,0.422349,9
-0.025567,-0.11461,0.639831,0.532244,1.270953,-3.283416,0.295533,-4.918553,-3.634389,-2.342924,-3.624829,0.437884,37.393682,0.992934,1.218842,0.764579,9
1.248428,0.731829,1.062193,1.652876,1.356999,1.081908,1.332078,1.559207,-0.192519,1.076861,0.433667,0.448232,24.812219,1.274693,2.256577,0.269179,11
